run_id,experiment_id,system_id,variant_slug,seed,initial_condition_set,n_equations,n_found_terms_micro,n_true_terms_micro,n_true_positive_terms_micro,n_missing_true_terms,n_extra_found_terms,term_precision_macro,term_recall_macro,structural_f1_macro,term_precision_micro,term_recall_micro,structural_f1_micro,exact_support_match,structural_exact_support_match,derived_registry_exact_support_match,registry_exact_support_match,registry_exact_support_match_agrees,coefficient_relative_error_mean,coefficient_relative_error_max,n_coefficient_terms
539_evogrow_v2_2_stage_capped_pretune_off_27_2_123,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_off,123,2,2,8,4,4,0,4,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False,False,True,False,,,0
540_evogrow_v2_2_stage_capped_pretune_off_27_2_7,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_off,7,2,2,10,4,4,0,6,0.4,1.0,0.5714285714285715,0.4,1.0,0.5714285714285715,False,False,False,True,False,,,0
541_evogrow_v2_2_stage_capped_pretune_off_28_1_42,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_off,42,1,2,4,2,1,1,3,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,False,False,False,False,True,,,0
542_evogrow_v2_2_stage_capped_pretune_off_28_1_123,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_off,123,1,2,4,2,1,1,3,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,False,False,False,False,True,,,0
543_evogrow_v2_2_stage_capped_pretune_off_28_1_7,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_off,7,1,2,4,2,1,1,3,0.5,0.5,0.5,0.25,0.5,0.3333333333333333,False,False,False,False,True,,,0
544_evogrow_v2_2_stage_capped_pretune_off_28_2_42,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_off,42,2,2,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,False,False,False,False,True,,,0
545_evogrow_v2_2_stage_capped_pretune_off_28_2_123,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_off,123,2,2,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,False,False,False,False,True,,,0
546_evogrow_v2_2_stage_capped_pretune_off_28_2_7,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_off,7,2,2,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,False,False,False,False,True,,,0
547_evogrow_v2_2_stage_capped_pretune_off_29_1_42,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_off,42,1,2,8,3,3,0,5,0.375,1.0,0.5333333333333333,0.375,1.0,0.5454545454545454,False,False,False,True,False,,,0
548_evogrow_v2_2_stage_capped_pretune_off_29_1_123,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_off,123,1,2,8,3,3,0,5,0.375,1.0,0.5333333333333333,0.375,1.0,0.5454545454545454,False,False,False,True,False,,,0
549_evogrow_v2_2_stage_capped_pretune_off_29_1_7,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_off,7,1,2,7,3,3,0,4,0.4583333333333333,1.0,0.6000000000000001,0.42857142857142855,1.0,0.6,False,False,False,True,False,,,0
550_evogrow_v2_2_stage_capped_pretune_off_29_2_42,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_off,42,2,2,5,3,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,,,0
551_evogrow_v2_2_stage_capped_pretune_off_29_2_123,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_off,123,2,2,5,3,2,1,3,0.41666666666666663,0.75,0.5333333333333333,0.4,0.6666666666666666,0.5,False,False,False,False,True,,,0
552_evogrow_v2_2_stage_capped_pretune_off_29_2_7,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_off,7,2,2,5,3,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,,,0
553_evogrow_v2_2_stage_capped_pretune_off_30_1_42,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_off,42,1,2,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
554_evogrow_v2_2_stage_capped_pretune_off_30_1_123,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_off,123,1,2,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
555_evogrow_v2_2_stage_capped_pretune_off_30_1_7,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_off,7,1,2,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
556_evogrow_v2_2_stage_capped_pretune_off_30_2_42,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_off,42,2,2,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
557_evogrow_v2_2_stage_capped_pretune_off_30_2_123,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_off,123,2,2,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
558_evogrow_v2_2_stage_capped_pretune_off_30_2_7,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_off,7,2,2,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
559_evogrow_v2_2_stage_capped_pretune_off_31_1_42,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_off,42,1,2,7,3,1,2,6,0.16666666666666666,0.25,0.2,0.14285714285714285,0.3333333333333333,0.2,False,False,False,False,True,,,0
560_evogrow_v2_2_stage_capped_pretune_off_31_1_123,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_off,123,1,2,6,3,2,1,4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.6666666666666666,0.4444444444444444,False,False,False,False,True,,,0
561_evogrow_v2_2_stage_capped_pretune_off_31_1_7,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_off,7,1,2,6,3,1,2,5,0.16666666666666666,0.25,0.2,0.16666666666666666,0.3333333333333333,0.2222222222222222,False,False,False,False,True,,,0
562_evogrow_v2_2_stage_capped_pretune_off_31_2_42,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_off,42,2,2,5,3,3,0,2,0.5833333333333333,1.0,0.7333333333333334,0.6,1.0,0.7499999999999999,False,False,False,True,False,,,0
563_evogrow_v2_2_stage_capped_pretune_off_31_2_123,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_off,123,2,2,6,3,3,0,3,0.5,1.0,0.65,0.5,1.0,0.6666666666666666,False,False,False,True,False,,,0
564_evogrow_v2_2_stage_capped_pretune_off_31_2_7,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_off,7,2,2,5,3,3,0,2,0.5833333333333333,1.0,0.7333333333333334,0.6,1.0,0.7499999999999999,False,False,False,True,False,,,0
565_evogrow_v2_2_stage_capped_pretune_off_32_1_42,paper1_phaseB_v1,32,evogrow_v2_2_stage_capped_pretune_off,42,1,2,9,4,4,0,5,0.425,1.0,0.575,0.4444444444444444,1.0,0.6153846153846153,False,False,False,True,False,,,0
566_evogrow_v2_2_stage_capped_pretune_off_32_1_123,paper1_phaseB_v1,32,evogrow_v2_2_stage_capped_pretune_off,123,1,2,9,4,4,0,5,0.425,1.0,0.575,0.4444444444444444,1.0,0.6153846153846153,False,False,False,True,False,,,0
567_evogrow_v2_2_stage_capped_pretune_off_32_1_7,paper1_phaseB_v1,32,evogrow_v2_2_stage_capped_pretune_off,7,1,2,12,4,4,0,8,0.3333333333333333,1.0,0.47619047619047616,0.3333333333333333,1.0,0.5,False,False,False,True,False,,,0
568_evogrow_v2_2_stage_capped_pretune_off_32_2_42,paper1_phaseB_v1,32,evogrow_v2_2_stage_capped_pretune_off,42,2,2,7,4,3,1,4,0.45,0.8333333333333333,0.5833333333333333,0.42857142857142855,0.75,0.5454545454545454,False,False,False,False,True,,,0
569_evogrow_v2_2_stage_capped_pretune_off_32_2_123,paper1_phaseB_v1,32,evogrow_v2_2_stage_capped_pretune_off,123,2,2,8,4,3,1,5,0.375,0.8333333333333333,0.48571428571428577,0.375,0.75,0.5,False,False,False,False,True,,,0
570_evogrow_v2_2_stage_capped_pretune_off_32_2_7,paper1_phaseB_v1,32,evogrow_v2_2_stage_capped_pretune_off,7,2,2,6,4,4,0,2,0.625,1.0,0.7619047619047619,0.6666666666666666,1.0,0.8,False,False,False,True,False,,,0
571_evogrow_v2_2_stage_capped_pretune_off_33_1_42,paper1_phaseB_v1,33,evogrow_v2_2_stage_capped_pretune_off,42,1,2,11,3,2,1,9,0.18333333333333335,0.75,0.2857142857142857,0.18181818181818182,0.6666666666666666,0.28571428571428575,False,False,,,True,,,0
572_evogrow_v2_2_stage_capped_pretune_off_33_1_123,paper1_phaseB_v1,33,evogrow_v2_2_stage_capped_pretune_off,123,1,2,11,3,3,0,8,0.2833333333333333,1.0,0.4285714285714286,0.2727272727272727,1.0,0.42857142857142855,False,False,,,True,,,0
573_evogrow_v2_2_stage_capped_pretune_off_33_1_7,paper1_phaseB_v1,33,evogrow_v2_2_stage_capped_pretune_off,7,1,2,12,3,2,1,10,0.16666666666666666,0.75,0.26785714285714285,0.16666666666666666,0.6666666666666666,0.26666666666666666,False,False,,,True,,,0
574_evogrow_v2_2_stage_capped_pretune_off_33_2_42,paper1_phaseB_v1,33,evogrow_v2_2_stage_capped_pretune_off,42,2,2,11,3,3,0,8,0.2833333333333333,1.0,0.4285714285714286,0.2727272727272727,1.0,0.42857142857142855,False,False,,,True,,,0
575_evogrow_v2_2_stage_capped_pretune_off_33_2_123,paper1_phaseB_v1,33,evogrow_v2_2_stage_capped_pretune_off,123,2,2,8,3,2,1,6,0.25,0.75,0.3666666666666667,0.25,0.6666666666666666,0.36363636363636365,False,False,,,True,,,0
576_evogrow_v2_2_stage_capped_pretune_off_33_2_7,paper1_phaseB_v1,33,evogrow_v2_2_stage_capped_pretune_off,7,2,2,9,3,2,1,7,0.225,0.75,0.34285714285714286,0.2222222222222222,0.6666666666666666,0.3333333333333333,False,False,,,True,,,0
577_evogrow_v2_2_stage_capped_pretune_off_34_1_42,paper1_phaseB_v1,34,evogrow_v2_2_stage_capped_pretune_off,42,1,2,4,2,1,1,3,0.5,0.5,0.5,0.25,0.5,0.3333333333333333,False,False,,,True,,,0
578_evogrow_v2_2_stage_capped_pretune_off_34_1_123,paper1_phaseB_v1,34,evogrow_v2_2_stage_capped_pretune_off,123,1,2,4,2,2,0,2,0.6666666666666666,1.0,0.75,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
579_evogrow_v2_2_stage_capped_pretune_off_34_1_7,paper1_phaseB_v1,34,evogrow_v2_2_stage_capped_pretune_off,7,1,2,4,2,1,1,3,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,False,False,,,True,,,0
580_evogrow_v2_2_stage_capped_pretune_off_34_2_42,paper1_phaseB_v1,34,evogrow_v2_2_stage_capped_pretune_off,42,2,2,4,2,1,1,3,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,False,False,,,True,,,0
581_evogrow_v2_2_stage_capped_pretune_off_34_2_123,paper1_phaseB_v1,34,evogrow_v2_2_stage_capped_pretune_off,123,2,2,4,2,1,1,3,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,False,False,,,True,,,0
582_evogrow_v2_2_stage_capped_pretune_off_34_2_7,paper1_phaseB_v1,34,evogrow_v2_2_stage_capped_pretune_off,7,2,2,4,2,1,1,3,0.5,0.5,0.5,0.25,0.5,0.3333333333333333,False,False,,,True,,,0
583_evogrow_v2_2_stage_capped_pretune_off_35_1_42,paper1_phaseB_v1,35,evogrow_v2_2_stage_capped_pretune_off,42,1,2,9,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
584_evogrow_v2_2_stage_capped_pretune_off_35_1_123,paper1_phaseB_v1,35,evogrow_v2_2_stage_capped_pretune_off,123,1,2,12,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
585_evogrow_v2_2_stage_capped_pretune_off_35_1_7,paper1_phaseB_v1,35,evogrow_v2_2_stage_capped_pretune_off,7,1,2,12,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
586_evogrow_v2_2_stage_capped_pretune_off_35_2_42,paper1_phaseB_v1,35,evogrow_v2_2_stage_capped_pretune_off,42,2,2,6,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
587_evogrow_v2_2_stage_capped_pretune_off_35_2_123,paper1_phaseB_v1,35,evogrow_v2_2_stage_capped_pretune_off,123,2,2,6,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
588_evogrow_v2_2_stage_capped_pretune_off_35_2_7,paper1_phaseB_v1,35,evogrow_v2_2_stage_capped_pretune_off,7,2,2,6,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
589_evogrow_v2_2_stage_capped_pretune_off_36_1_42,paper1_phaseB_v1,36,evogrow_v2_2_stage_capped_pretune_off,42,1,2,3,3,2,1,1,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,,,True,,,0
590_evogrow_v2_2_stage_capped_pretune_off_36_1_123,paper1_phaseB_v1,36,evogrow_v2_2_stage_capped_pretune_off,123,1,2,3,3,2,1,1,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,,,True,,,0
591_evogrow_v2_2_stage_capped_pretune_off_36_1_7,paper1_phaseB_v1,36,evogrow_v2_2_stage_capped_pretune_off,7,1,2,4,3,2,1,2,0.5,0.75,0.5833333333333333,0.5,0.6666666666666666,0.5714285714285715,False,False,,,True,,,0
592_evogrow_v2_2_stage_capped_pretune_off_36_2_42,paper1_phaseB_v1,36,evogrow_v2_2_stage_capped_pretune_off,42,2,2,3,3,2,1,1,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,,,True,,,0
593_evogrow_v2_2_stage_capped_pretune_off_36_2_123,paper1_phaseB_v1,36,evogrow_v2_2_stage_capped_pretune_off,123,2,2,3,3,2,1,1,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,,,True,,,0
594_evogrow_v2_2_stage_capped_pretune_off_36_2_7,paper1_phaseB_v1,36,evogrow_v2_2_stage_capped_pretune_off,7,2,2,3,3,2,1,1,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,,,True,,,0
595_evogrow_v2_2_stage_capped_pretune_off_37_1_42,paper1_phaseB_v1,37,evogrow_v2_2_stage_capped_pretune_off,42,1,2,10,3,3,0,7,0.29166666666666663,1.0,0.45,0.3,1.0,0.4615384615384615,False,False,,,True,,,0
596_evogrow_v2_2_stage_capped_pretune_off_37_1_123,paper1_phaseB_v1,37,evogrow_v2_2_stage_capped_pretune_off,123,1,2,10,3,3,0,7,0.30000000000000004,1.0,0.45238095238095244,0.3,1.0,0.4615384615384615,False,False,,,True,,,0
597_evogrow_v2_2_stage_capped_pretune_off_37_1_7,paper1_phaseB_v1,37,evogrow_v2_2_stage_capped_pretune_off,7,1,2,7,3,3,0,4,0.4583333333333333,1.0,0.6000000000000001,0.42857142857142855,1.0,0.6,False,False,,,True,,,0
598_evogrow_v2_2_stage_capped_pretune_off_37_2_42,paper1_phaseB_v1,37,evogrow_v2_2_stage_capped_pretune_off,42,2,2,12,3,3,0,9,0.25,1.0,0.39285714285714285,0.25,1.0,0.4,False,False,,,True,,,0
599_evogrow_v2_2_stage_capped_pretune_off_37_2_123,paper1_phaseB_v1,37,evogrow_v2_2_stage_capped_pretune_off,123,2,2,8,3,3,0,5,0.3666666666666667,1.0,0.5357142857142858,0.375,1.0,0.5454545454545454,False,False,,,True,,,0
600_evogrow_v2_2_stage_capped_pretune_off_37_2_7,paper1_phaseB_v1,37,evogrow_v2_2_stage_capped_pretune_off,7,2,2,11,3,3,0,8,0.2833333333333333,1.0,0.4285714285714286,0.2727272727272727,1.0,0.42857142857142855,False,False,,,True,,,0
601_evogrow_v2_2_stage_capped_pretune_off_38_1_42,paper1_phaseB_v1,38,evogrow_v2_2_stage_capped_pretune_off,42,1,2,11,4,4,0,7,0.35,1.0,0.5,0.36363636363636365,1.0,0.5333333333333333,False,False,False,True,False,,,0
602_evogrow_v2_2_stage_capped_pretune_off_38_1_123,paper1_phaseB_v1,38,evogrow_v2_2_stage_capped_pretune_off,123,1,2,11,4,4,0,7,0.35,1.0,0.5,0.36363636363636365,1.0,0.5333333333333333,False,False,False,True,False,,,0
603_evogrow_v2_2_stage_capped_pretune_off_38_1_7,paper1_phaseB_v1,38,evogrow_v2_2_stage_capped_pretune_off,7,1,2,11,4,4,0,7,0.35,1.0,0.5,0.36363636363636365,1.0,0.5333333333333333,False,False,False,True,False,,,0
604_evogrow_v2_2_stage_capped_pretune_off_38_2_42,paper1_phaseB_v1,38,evogrow_v2_2_stage_capped_pretune_off,42,2,2,6,4,4,0,2,0.625,1.0,0.7619047619047619,0.6666666666666666,1.0,0.8,False,False,False,True,False,,,0
605_evogrow_v2_2_stage_capped_pretune_off_38_2_123,paper1_phaseB_v1,38,evogrow_v2_2_stage_capped_pretune_off,123,2,2,5,4,4,0,1,0.75,1.0,0.8333333333333333,0.8,1.0,0.888888888888889,False,False,False,True,False,,,0
606_evogrow_v2_2_stage_capped_pretune_off_38_2_7,paper1_phaseB_v1,38,evogrow_v2_2_stage_capped_pretune_off,7,2,2,5,4,4,0,1,0.875,1.0,0.9285714285714286,0.8,1.0,0.888888888888889,False,False,False,True,False,,,0
607_evogrow_v2_2_stage_capped_pretune_off_39_1_42,paper1_phaseB_v1,39,evogrow_v2_2_stage_capped_pretune_off,42,1,2,3,3,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,,,True,,,0
608_evogrow_v2_2_stage_capped_pretune_off_39_1_123,paper1_phaseB_v1,39,evogrow_v2_2_stage_capped_pretune_off,123,1,2,3,3,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,,,True,,,0
609_evogrow_v2_2_stage_capped_pretune_off_39_1_7,paper1_phaseB_v1,39,evogrow_v2_2_stage_capped_pretune_off,7,1,2,3,3,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,,,True,,,0
610_evogrow_v2_2_stage_capped_pretune_off_39_2_42,paper1_phaseB_v1,39,evogrow_v2_2_stage_capped_pretune_off,42,2,2,4,3,3,0,1,0.75,1.0,0.8333333333333333,0.75,1.0,0.8571428571428571,False,False,,,True,,,0
611_evogrow_v2_2_stage_capped_pretune_off_39_2_123,paper1_phaseB_v1,39,evogrow_v2_2_stage_capped_pretune_off,123,2,2,4,3,3,0,1,0.75,1.0,0.8333333333333333,0.75,1.0,0.8571428571428571,False,False,,,True,,,0
612_evogrow_v2_2_stage_capped_pretune_off_39_2_7,paper1_phaseB_v1,39,evogrow_v2_2_stage_capped_pretune_off,7,2,2,4,3,3,0,1,0.75,1.0,0.8333333333333333,0.75,1.0,0.8571428571428571,False,False,,,True,,,0
613_evogrow_v2_2_stage_capped_pretune_off_40_1_42,paper1_phaseB_v1,40,evogrow_v2_2_stage_capped_pretune_off,42,1,2,6,3,3,0,3,0.625,1.0,0.7,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
614_evogrow_v2_2_stage_capped_pretune_off_40_1_123,paper1_phaseB_v1,40,evogrow_v2_2_stage_capped_pretune_off,123,1,2,6,3,3,0,3,0.625,1.0,0.7,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
615_evogrow_v2_2_stage_capped_pretune_off_40_1_7,paper1_phaseB_v1,40,evogrow_v2_2_stage_capped_pretune_off,7,1,2,6,3,3,0,3,0.625,1.0,0.7,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
616_evogrow_v2_2_stage_capped_pretune_off_40_2_42,paper1_phaseB_v1,40,evogrow_v2_2_stage_capped_pretune_off,42,2,2,11,3,3,0,8,0.26666666666666666,1.0,0.4166666666666667,0.2727272727272727,1.0,0.42857142857142855,False,False,,,True,,,0
617_evogrow_v2_2_stage_capped_pretune_off_40_2_123,paper1_phaseB_v1,40,evogrow_v2_2_stage_capped_pretune_off,123,2,2,11,3,3,0,8,0.2833333333333333,1.0,0.4285714285714286,0.2727272727272727,1.0,0.42857142857142855,False,False,,,True,,,0
618_evogrow_v2_2_stage_capped_pretune_off_40_2_7,paper1_phaseB_v1,40,evogrow_v2_2_stage_capped_pretune_off,7,2,2,10,3,3,0,7,0.3333333333333333,1.0,0.47619047619047616,0.3,1.0,0.4615384615384615,False,False,,,True,,,0
619_evogrow_v2_2_stage_capped_pretune_off_41_1_42,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,42,1,2,10,4,3,1,7,0.30000000000000004,0.8333333333333333,0.4166666666666667,0.3,0.75,0.4285714285714285,False,False,,,True,,,0
620_evogrow_v2_2_stage_capped_pretune_off_41_1_123,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,123,1,2,10,4,3,1,7,0.30000000000000004,0.8333333333333333,0.4166666666666667,0.3,0.75,0.4285714285714285,False,False,,,True,,,0
621_evogrow_v2_2_stage_capped_pretune_off_41_1_7,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,7,1,2,10,4,3,1,7,0.30000000000000004,0.8333333333333333,0.4166666666666667,0.3,0.75,0.4285714285714285,False,False,,,True,,,0
622_evogrow_v2_2_stage_capped_pretune_off_41_2_42,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,42,2,2,9,4,3,1,6,0.325,0.8333333333333333,0.45,0.3333333333333333,0.75,0.46153846153846156,False,False,,,True,,,0
623_evogrow_v2_2_stage_capped_pretune_off_41_2_123,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,123,2,2,9,4,3,1,6,0.325,0.8333333333333333,0.45,0.3333333333333333,0.75,0.46153846153846156,False,False,,,True,,,0
624_evogrow_v2_2_stage_capped_pretune_off_41_2_7,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,7,2,2,10,4,3,1,7,0.30000000000000004,0.8333333333333333,0.4166666666666667,0.3,0.75,0.4285714285714285,False,False,,,True,,,0
625_evogrow_v2_2_stage_capped_pretune_off_42_1_42,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,42,1,2,12,2,2,0,10,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,False,False,,,True,,,0
626_evogrow_v2_2_stage_capped_pretune_off_42_1_123,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,123,1,2,12,2,2,0,10,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,False,False,,,True,,,0
627_evogrow_v2_2_stage_capped_pretune_off_42_1_7,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,7,1,2,12,2,2,0,10,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,False,False,,,True,,,0
628_evogrow_v2_2_stage_capped_pretune_off_42_2_42,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,42,2,2,11,2,2,0,9,0.18333333333333335,1.0,0.30952380952380953,0.18181818181818182,1.0,0.3076923076923077,False,False,,,True,,,0
629_evogrow_v2_2_stage_capped_pretune_off_42_2_123,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,123,2,2,12,2,2,0,10,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,False,False,,,True,,,0
630_evogrow_v2_2_stage_capped_pretune_off_42_2_7,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,7,2,2,12,2,2,0,10,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,False,False,,,True,,,0
631_evogrow_v2_2_stage_capped_pretune_off_43_1_42,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,42,1,2,11,3,2,1,9,0.18333333333333335,0.75,0.2916666666666667,0.18181818181818182,0.6666666666666666,0.28571428571428575,False,False,,,True,,,0
632_evogrow_v2_2_stage_capped_pretune_off_43_1_123,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,123,1,2,10,3,2,1,8,0.20833333333333331,0.75,0.325,0.2,0.6666666666666666,0.30769230769230765,False,False,,,True,,,0
633_evogrow_v2_2_stage_capped_pretune_off_43_1_7,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,7,1,2,12,3,2,1,10,0.16666666666666666,0.75,0.26785714285714285,0.16666666666666666,0.6666666666666666,0.26666666666666666,False,False,,,True,,,0
634_evogrow_v2_2_stage_capped_pretune_off_43_2_42,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,42,2,2,6,3,2,1,4,0.6,0.75,0.6428571428571429,0.3333333333333333,0.6666666666666666,0.4444444444444444,False,False,,,True,,,0
635_evogrow_v2_2_stage_capped_pretune_off_43_2_123,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,123,2,2,8,3,2,1,6,0.26666666666666666,0.75,0.3928571428571429,0.25,0.6666666666666666,0.36363636363636365,False,False,,,True,,,0
636_evogrow_v2_2_stage_capped_pretune_off_43_2_7,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,7,2,2,8,3,3,0,5,0.3666666666666667,1.0,0.5357142857142858,0.375,1.0,0.5454545454545454,False,False,,,True,,,0
637_evogrow_v2_2_stage_capped_pretune_off_44_1_42,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,42,1,2,12,2,2,0,10,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,False,False,,,True,,,0
638_evogrow_v2_2_stage_capped_pretune_off_44_1_123,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,123,1,2,12,2,2,0,10,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,False,False,,,True,,,0
639_evogrow_v2_2_stage_capped_pretune_off_44_1_7,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,7,1,2,11,2,2,0,9,0.18333333333333335,1.0,0.30952380952380953,0.18181818181818182,1.0,0.3076923076923077,False,False,,,True,,,0
640_evogrow_v2_2_stage_capped_pretune_off_44_2_42,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,42,2,2,8,2,2,0,6,0.26666666666666666,1.0,0.4166666666666667,0.25,1.0,0.4,False,False,,,True,,,0
641_evogrow_v2_2_stage_capped_pretune_off_44_2_123,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,123,2,2,9,2,1,1,8,0.1,0.5,0.16666666666666669,0.1111111111111111,0.5,0.1818181818181818,False,False,,,True,,,0
642_evogrow_v2_2_stage_capped_pretune_off_44_2_7,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,7,2,2,7,2,2,0,5,0.35,1.0,0.5,0.2857142857142857,1.0,0.4444444444444445,False,False,,,True,,,0
643_evogrow_v2_2_stage_capped_pretune_off_45_1_42,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,42,1,2,8,2,2,0,6,0.25,1.0,0.4,0.25,1.0,0.4,False,False,,,True,,,0
